zone_id,demo_latent
249,0.34456563027728276
250,0.3919576677222206
251,0.43994504460082706
252,0.48801296795222826
253,0.535648630978787
254,0.582346540295064
255,0.6276137493609931
256,0.6709749439012538
257,0.7119773267896988
258,0.7501952521047394
259,0.7852345608092013
260,0.8167365737505715
261,0.8443817013761142
262,0.8678926336756216
263,0.8870370783530248
264,0.9016300200439487
265,0.9115354784844066
266,0.9166677488415412
267,0.9169921128873156
268,0.9125250152678798
269,0.9033337047389843
270,0.8895353458404186
271,0.8712956120104328
272,0.8488267765383108
273,0.8223853229593375
274,0.7922691014611207
275,0.7588140625387308
276,0.7223906034609165
277,0.6833995670460226
278,0.6422679357548777
279,0.5994442671503604
280,0.5553939193221967
281,0.5105941169033255
282,0.46552890979164385
283,0.4206840776245873
284,0.37654203342726383
285,0.33357677966025867
286,0.2922489691457724
287,0.2530011220456643
288,0.2162530482332632
289,0.18239752205284457
290,0.15179625362796506
291,0.12477619759539883
292,0.10162623643837823
293,0.08259427151482182
294,0.0678847504676627
295,0.0576566550120508
296,0.05202196817028063
297,0.051044634923281096
298,0.05474002502036996
299,0.06307490139521027
300,0.03379080802346563
301,0.05737861659813228
302,0.08525060256124396
303,0.11707724743554836
304,0.15249021436743657
305,0.19108632393298366
306,0.23243187668040816
307,0.276067276672992
308,0.32151190725741313
309,0.368269207755416
310,0.41583189779773794
311,0.4636872945977076
312,0.5113226676229331
313,0.558230574864617
314,0.6039141252329243
315,0.6478921125188182
316,0.6897039678444176
317,0.7289144795572394
318,0.7651182320948566
319,0.7979437184127441
320,0.8270570841104466
321,0.8521654653600266
322,0.8730198871009587
323,0.8894176926640848
324,0.9012044809782002
325,0.9082755327396153
326,0.9105767123333869
327,0.9081048378263615
328,0.9009075169488425
329,0.8890824525823757
330,0.8727762268192228
331,0.8521825780935497
332,0.8275401911490046
333,0.7991300246480245
334,0.7672722059905186
335,0.7323225273442332
336,0.694668580952867
337,0.6547255754335362
338,0.6129318779732449
339,0.5697443300423005
340,0.5256333864457754
341,0.48107812919787757
342,0.43656120882531657
343,0.3925637662638689
344,0.34956038851185783
345,0.308014150639958
346,0.26837179564401176
347,0.23105910197511795
348,0.1964764864083952
349,0.16499488725126718
350,0.13695196976095358
351,0.11264869208933025
352,0.09234626612717499
353,0.07626354333220503
354,0.0645748510393137
355,0.05740829991528117
356,0.05484457819132571
357,0.05691624313422296
358,0.06360751495936201
359,0.07485457310182317
360,0.04502593570972502
361,0.0709530624051621
362,0.10096819286522853
363,0.13471861799167054
364,0.17181530556923547
365,0.2118370917324283
366,0.25433518974000663
367,0.2988379683728183
368,0.3448559495693641
369,0.39188697274324
370,0.4394214716144439
371,0.4869478083455899
372,0.5339576093143182
373,0.5799510469801018
374,0.6244420130143216
375,0.6669631291439567
376,0.7070705440056481
377,0.7443484666870958
378,0.778413390528143
379,0.80891796412953
380,0.8355544703357336
381,0.8580578781797026
382,0.8762084373562363
383,0.8898337896739987
384,0.8988105770783452
385,0.903065531175424
386,0.9025760346708948
387,0.8973701507034143
388,0.8875261216446281
389,0.8731713444950742
390,0.8544808354704904
391,0.8316752016865028
392,0.80501814295887
393,0.7748135115837298
394,0.7414019625014071
395,0.7051572304276545
396,0.666482074316967
397,0.6258039328649013
398,0.5835703376238126
399,0.5402441326753835
400,0.49629855164341363
401,0.45221220413292995
402,0.4084640244247158
403,0.36552823544154356
404,0.3238693806281049
405,0.2839374754577953
406,0.24616332881179284
407,0.21095408248014944
408,0.178689014543638
409,0.14971564942709678
410,0.12434621401118093
411,0.10285447538558379
412,0.08547299166232185
413,0.07239080279267979
414,0.0637515835913561
415,0.059652276220284024
416,0.06014221427379844
417,0.06522274539320869
418,0.07484735407713304
419,0.08892228110088136
420,0.0576023511514386
421,0.08574080179719969
422,0.11775538359485639
423,0.15327192246238786
424,0.19188256803404974
425,0.2331501802033527
426,0.2766130021522683
427,0.3217895704721077
428,0.36818381062977124
429,0.41529026422901333
430,0.4625993932782394
431,0.5096029060181618
432,0.5557990487864929
433,0.6006978089059547
434,0.6438259746655954
435,0.684732000117727
436,0.722990624604453
437,0.7582071996453281
438,0.7900216790245888
439,0.8181122315775041
440,0.8421984402550255
441,0.8620440554950209
442,0.8774592757025267
443,0.8883025326863665
444,0.8944817651638005
445,0.8959551688695048
446,0.892731417334486
447,0.8848693529740642
448,0.8724771536835464
449,0.8557109856265509
450,0.8347731582561144
451,0.8099098027765557
452,0.781408100180145
453,0.7495930896263917
454,0.714824092224148
455,0.6774907891823777
456,0.6380089967793698
457,0.5968161836181771
458,0.5543667781672282
459,0.511127316597713
460,0.46757148240687296
461,0.4241750902448113
462,0.38141106673349906
463,0.3397444808796826
464,0.299627675940717
465,0.26149555331739016
466,0.2257610572315108
467,0.19281090662512823
468,0.1630016179162826
469,0.13665585899579655
470,0.11405917118732577
471,0.09545709185962337
472,0.08105270602046252
473,0.07100465058239298
474,0.0654255901240128
475,0.0643811779281176
476,0.06788951091470209
477,0.07592108185827046
478,0.08839922704035945
479,0.10520106229626223
480,0.07143932557319853
481,0.10165026203754009
482,0.13551098600636757
483,0.17262769507201445
484,0.2125756940918918
485,0.2549039551875999
486,0.2991399321889307
487,0.3447945786634454
488,0.3913675166818419
489,0.4383523020390974
490,0.48524173079169824
491,0.531533131698458
492,0.576733589457014
493,0.6203650445159201
494,0.6619692166960437
495,0.7011123018591576
496,0.7373893933969694
497,0.7704285833468333
498,0.7998947014422901
499,0.825492654336981
500,0.8469703315554351
501,0.864121049381134
502,0.8767855088351053
503,0.8848532490791439
504,0.8882635829377608
505,0.8870060067160256
506,0.8811200820379571
507,0.8706947929829032
508,0.8558673872969854
509,0.8368217158435759
510,0.8137860896776783
511,0.7870306791229301
512,0.7568644839533957
513,0.7236319081760632
514,0.687708976938006
515,0.649499236695387
516,0.6094293829500548
517,0.567944662543239
518,0.5255040996775249
519,0.4825755964881692
520,0.43963096009288677
521,0.39714090860384926
522,0.3555701085834423
523,0.3153722958672305
524,0.27698553057596675
525,0.2408276355014531
526,0.20729186490275128
527,0.17674284811492383
528,0.14951284927637648
529,0.1258983809673094
530,0.106157205651066
531,0.09050575457183488
532,0.07911698922878109
533,0.07211872577131842
534,0.06959243769127736
535,0.07157254708238486
536,0.0780462095481889
537,0.08895359262340667
538,0.10418864238565553
539,0.12360032783079111
540,0.08644905468187802
541,0.11858366423440604
542,0.1541285562648481
543,0.192672236856953
544,0.23377522398605563
545,0.2769747584468018
546,0.32178973614002476
547,0.3677258096519324
548,0.414280605434249
549,0.46094900184398657
550,0.5072284128233765
551,0.5526240221118528
552,0.5966539135648415
553,0.6388540444146497
554,0.6787830101215898
555,0.7160265518120518
556,0.7502017601604043
557,0.780960932905673
558,0.8079950469732597
559,0.8310368103460846
560,0.8498632633631064
561,0.8642979039573968
562,0.8742123164367518
563,0.8795272886965538
564,0.8802134081845685
565,0.8762911324502842
566,0.8678303356492616
567,0.8549493378770603
568,0.8378134296195682
569,0.8166329088683467
570,0.7916606535082809
571,0.7631892563846299
572,0.7315477549492174
573,0.6970979915241768
574,0.6602306439618232
575,0.6213609697879531
576,0.5809243097497785
577,0.5393713990341588
578,0.49716353623870313
579,0.45476766146509834
580,0.4126513956356759
581,0.3712780933175062
582,0.3311019609615784
583,0.2925632915479818
584,0.25608386516670445
585,0.22206256309387742
586,0.190871240451938
587,0.16285089961025997
588,0.13830820311378753
589,0.11751236116861456
590,0.10069242459622085
591,0.08803500974919284
592,0.07968247719949165
593,0.07573158112274089
594,0.07623260125986421
595,0.08118896419459151
596,0.09055735549790002
597,0.10424831911461636
598,0.12212733525618233
599,0.1440163630730345
600,0.10253724986017136
601,0.1364376736068812
602,0.17349709681393138
603,0.213288359582997
604,0.25535932329067174
605,0.29923770913611136
606,0.3444361241061583
607,0.3904572213404561
608,0.4367989406335294
609,0.48295977413980273
610,0.5284440022552214
611,0.5727668451385841
612,0.6154594763946879
613,0.6560738470648684
614,0.694187270230537
615,0.7294067192178539
616,0.7613727955564883
617,0.7897633264663172
618,0.8142965556777637
619,0.8347338957924985
620,0.8508822151126778
621,0.8625956368599242
622,0.8697768339118119
623,0.8723778075526993
624,0.8704001442062079
625,0.8638947496314637
626,0.8529610655662331
627,0.8377457792272488
628,0.8184410413759531
629,0.7952822137698459
630,0.76854517168979
631,0.7385431918173658
632,0.7056234599771524
633,0.6701632371213848
634,0.6325657253728817
635,0.593255678926218
636,0.552674807102045
637,0.5112770188356959
638,0.46952355933617274
639,0.42787809056339265
640,0.386801767531331
641,0.3467483622549025
642,0.3081594864164677
643,0.2714599625527874
644,0.23705339176181325
645,0.20531796363109495
646,0.17660255131535532
647,0.15122313147700123
648,0.12945956518220003
649,0.11155277186094818
650,0.09770232413297465
651,0.08806448672266316
652,0.08275071788379991
653,0.08182664678202675
654,0.08531153519322489
655,0.09317822672448783
656,0.10535358160584692
657,0.12171938999140947
658,0.1421137517015355
659,0.16633290548632218
660,0.11960377008830293
661,0.15510408466948158
662,0.1935017864142588
663,0.2343561517142144
664,0.2772045754635792
665,0.3215675132766981
666,0.3669535765109691
667,0.4128647263947756
668,0.45880151269422603
669,0.5042683020645786
670,0.5487784415215103
671,0.5918593033320474
672,0.633057159053185
673,0.6719418324195001
674,0.7081110832799284
675,0.7411946777801014
676,0.770858103442398
677,0.7968058916811266
678,0.8187845145541082
679,0.836584827154991
680,0.850044031937261
681,0.8590471463829306
682,0.8635279607281012
683,0.8634694778781336
684,0.8589038331296787
685,0.849911696805411
686,0.8366211683429433
687,0.8192061757036596
688,0.7978843991242931
689,0.7729147431693305
690,0.7445943857050077
691,0.7132554367553969
692,0.6792612441754762
693,0.643002386641862
694,0.6048923975837378
695,0.5653632663235464
696,0.5248607648423117
697,0.48383965020572767
698,0.44275879377399646
699,0.402076288854575
700,0.3622445884465899
701,0.32370572416478594
702,0.286886656332505
703,0.25219480360814245
704,0.2200137983803033
705,0.190699511557711
706,0.16457638731643526
707,0.1419341248950051
708,0.1230247406719613
709,0.10806003957652076
710,0.0972095204089402
711,0.09059873493617437
712,0.088308115730716
713,0.09037228268983202
714,0.09677983306262047
715,0.10747361467896582
716,0.12235147697269244
717,0.1412674893742171
718,0.16403361177136583
719,0.1904217970482728
720,0.13754329046038474
721,0.1744705368775754
722,0.21402473412367992
723,0.255753761486339
724,0.29918678442815283
725,0.3438392760183812
726,0.3892181560826593
727,0.4348269939543962
728,0.4801712202313756
729,0.5247632930327495
730,0.5681277649197886
731,0.609806197877698
732,0.6493618755414486
733,0.6863842641622304
734,0.7204931766326633
735,0.7513425971815703
736,0.7786241280773141
737,0.8020700238059456
738,0.8214557826646894
739,0.8366022704893108
740,0.8473773562622261
741,0.8536970445712159
742,0.8555260952523142
743,0.8528781259959195
744,0.8458151991641824
745,0.8344468995035814
746,0.8189289147785794
747,0.7994611365476998
748,0.7762853032935771
749,0.7496822128546494
750,0.7199685355364221
751,0.6874932633584365
752,0.6526338345800619
753,0.6157919759037593
754,0.5773893075428339
755,0.5378627586443202
756,0.4976598423390214
757,0.45723384094876357
758,0.41703895258897167
759,0.37752545057495185
760,0.3391349066528001
761,0.3022955281590857
762,0.2674176577603352
763,0.23488948246578256
764,0.2050729961594034
765,0.17830025699385693
766,0.15486997765898308
767,0.13504448282092604
768,0.11904706396608025
769,0.10705975752046844
770,0.0992215675002875
771,0.09562714913233193
772,0.09632596491670144
773,0.1013219195428969
774,0.11057347496807679
775,0.12399424187917313
776,0.14145403874085688
777,0.16278040473406896
778,0.18776054816826906
779,0.21614370744777212
780,0.15624600293284688
781,0.19442125608636807
782,0.23494575233752196
783,0.2773581920291099
784,0.32118178200936165
785,0.3659293114605613
786,0.41110831007560406
787,0.4562262343248903
788,0.50079562745452
789,0.5443391993296458
790,0.5863947732761157
791,0.6265200486691338
792,0.6642971301472572
793,0.6993367769739426
794,0.7312823291919189
795,0.759813270788892
796,0.7846483940735782
797,0.8055485338045263
798,0.822318844276887
799,0.8348105975002685
800,0.8429224857412978
801,0.8466014170039721
802,0.8458427974197467
803,0.8406902999613914
804,0.8312351243218676
805,0.8176147581523965
806,0.8000112550787388
807,0.7786490499525236
808,0.7537923365958583
809,0.7257420378102355
810,0.6948324015971571
811,0.6614272613380432
812,0.6259160010609258
813,0.5887092698527733
814,0.5502344919236849
815,0.5109312207723933
816,0.47124638732367635
817,0.43162949278853224
818,0.392527797339544
819,0.3543815554867724
820,0.3176193482937215
821,0.2826535612975107
822,0.24987605520755746
823,0.21965407417611657
824,0.19232643368671826
825,0.16820002692645142
826,0.1475466849297129
827,0.13060042184639226
828,0.11755509243747468
829,0.1085624843886341
830,0.10373086329822954
831,0.1031239833023366
832,0.10676057129081293
833,0.11461428760437904
834,0.12661416103555742
835,0.14264549094110016
836,0.16255120436384043
837,0.18613365130958873
838,0.2131568167794788
839,0.24334892386902793
840,0.17559834473768385
841,0.21483781701016272
842,0.25614314388678483
843,0.29904610340207627
844,0.3430662350180654
845,0.3877159448123108
846,0.4325056575610704
847,0.4769489615882047
848,0.520567692527668
849,0.5628969029962377
850,0.6034896665751015
851,0.6419216664449859
852,0.6777955214824939
853,0.7107448055791766
854,0.7404377193550543
855,0.7665803772713604
856,0.7889196773545478
857,0.8072457252841669
858,0.8213937894198459
859,0.8312457683946138
860,0.8367311581286927
861,0.8378275104639891
862,0.8345603810268484
863,0.8270027693371945
864,0.8152740595386241
865,0.7995384753698398
866,0.7800030680755006
867,0.7569152608144776
868,0.7305599777090017
869,0.701256389947391
870,0.6693543152586214
871,0.6352303105755422
872,0.5992835007689203
873,0.5619311889239383
874,0.5236042957278507
875,0.4847426771181669
876,0.4457903703888127
877,0.4071908194635575
878,0.3693821300121552
879,0.33279240451364206
880,0.2978352062678646
881,0.26490519973727306
882,0.23437401248328324
883,0.20658636137552427
884,0.18185648272018534
885,0.16046490251828752
886,0.14265557925888053
887,0.12863344752181927
888,0.11856238625442503
889,0.11256363094555143
890,0.11071464409976224
891,0.11304845346641762
892,0.11955346245762674
893,0.1301737321486588
894,0.1448097292493315
895,0.16331952951980894
896,0.18552046132810995
897,0.21119116946403377
898,0.24007407498115796
899,0.27187820277945485
900,0.19548374971985397
901,0.2355999217377253
902,0.277494498103363
903,0.320694616366431
904,0.36471844677598086
905,0.40908030171760346
906,0.45329575670618033
907,0.4968867292029095
908,0.539386462177621
909,0.5803443605527943
910,0.6193306304229741
911,0.6559406732255345
912,0.6897991898207199
913,0.7205639526839436
914,0.7479292080940992
915,0.7716286742678523
916,0.7914381058056505
917,0.807177399524017
918,0.8187122217075999
919,0.8259551419619385
920,0.8288662641342749
921,0.8274533501342133
922,0.8217714378739196
923,0.8119219598982537
924,0.7980513745350344
925,0.780349326505898
926,0.7590463588463985
927,0.7344112026390621
928,0.7067476754131089
929,0.6763912230704165
930,0.6437051438094058
931,0.609076535707992
932,0.5729120123555012
933,0.535633233167391
934,0.4976722967521486
935,0.45946704691264817
936,0.4214563415409768
937,0.3840753348038923
938,0.3477508226174337
939,0.3128967004750339
940,0.2799095812460494
941,0.24916461860743835
942,0.2210115793447977
943,0.19577120487946448
944,0.17373189908541906
945,0.1551467757867099
946,0.14023109531813785
947,0.12916011522806697
948,0.12206737565824058
949,0.11904343519332963
950,0.12013506809069033
951,0.12534492882832765
952,0.13463168490216182
953,0.14791061381448042
954,0.1650546552807962
955,0.18589590488988272
956,0.21022753083793388
957,0.23780609096602298
958,0.2683542232108183
959,0.3015636787711586
960,0.2157834177153929
961,0.25658618925769555
962,0.29887749070317676
963,0.3421821126991097
964,0.38601914790688757
965,0.42990707964853675
966,0.47336884708131977
967,0.515936833831023
968,0.5571577280396519
969,0.5965972033561602
970,0.6338443724959418
971,0.668515967604329
972,0.7002602047368859
973,0.7287602932941247
974,0.7537375551695841
975,0.7749541226552216
976,0.7922151887410925
977,0.805370788302003
978,0.8143170937291567
979,0.8189972137825856
980,0.8194014897561542
981,0.8155672884032382
982,0.8075782964101987
983,0.7955633264700268
984,0.7796946501431741
985,0.7601858776436492
986,0.7372894094010496
987,0.7112934886786205
988,0.6825188886212477
989,0.6513152708276638
990,0.6180572558505616
991,0.5831402488867716
992,0.5469760663065011
993,0.5099884105577024
994,0.4726082423512293
995,0.43526909987339374
996,0.3984024150793173
997,0.36243287688788633
998,0.32777389033926685
999,0.29482317949143033
1000,0.26395858004726974
1001,0.23553406543271863
1002,0.2098760473232884
1003,0.18727998846557786
1004,0.16800736210452002
1005,0.15228298844085805
1006,0.14029277435410284
1007,0.13218187817859897
1008,0.12805331666444228
1009,0.1279670264414627
1010,0.13193938738684247
1011,0.13994321032816176
1012,0.1519081865471583
1013,0.16772179164044826
1014,0.1872306314915891
1015,0.2102422134697642
1016,0.23652712153655311
1017,0.26582156976895965
1018,0.2978303049284402
1019,0.33222982517019645
1020,0.23637709697327858
1021,0.2776749508811656
1022,0.32017068231571677
1023,0.36338902688126895
1024,0.4068522712867492
1025,0.4500852963811489
1026,0.4926205621917571
1027,0.53400298282376
1028,0.5737946404655144
1029,0.6115792896601576
1030,0.6469666054350952
1031,0.679596131791818
1032,0.7091408904225495
1033,0.7353106132956284
1034,0.757854566898535
1035,0.7765639404009337
1036,0.7912737747488107
1037,0.8018644146750292
1038,0.8082624707566493
1039,0.8104412839091358
1040,0.8084208900254728
1041,0.8022674877881655
1042,0.7920924179450324
1043,0.7780506674918256
1044,0.7603389171897001
1045,0.7391931556111256
1046,0.7148858874040472
1047,0.6877229676446027
1048,0.6580400979667897
1049,0.6261990235801682
1050,0.5925834732708255
1051,0.5575948870037455
1052,0.5216479777765967
1053,0.48516617589962774
1054,0.4485770048752145
1055,0.41230743852150414
1056,0.3767792889212335
1057,0.342404674178972
1058,0.30958161385843413
1059,0.2786897983449076
1060,0.25008657627020775
1061,0.22410320156574773
1062,0.20104137870557018
1063,0.18117014130162268
1064,0.1647230954546097
1065,0.1518960551891984
1066,0.14284509295713238
1067,0.13768502362441745
1068,0.13648833562019075
1069,0.13928457806583208
1070,0.1460602077781977
1071,0.15675889510223362
1072,0.17128228263141332
1073,0.1894911860687971
1074,0.2112072218218759
1075,0.23621484145832283
1076,0.26426374892387616
1077,0.2950716724849556
1078,0.32832745974331823
1079,0.36369446082248913
1080,0.25714387454594073
1081,0.2987450464103325
1082,0.341254310495998
1083,0.38419862404186356
1084,0.4271057061425877
1085,0.46950901071038814
1086,0.510952607612408
1087,0.5509959210249727
1088,0.5892182757818153
1089,0.6252232047465104
1090,0.658642472978899
1091,0.6891397776686404
1092,0.7164140864332967
1093,0.7402025805854217
1094,0.7602831743212977
1095,0.7764765854200272
1096,0.7886479379213918
1097,0.796707882314644
1098,0.8006132239688488
1099,0.8003670558079132
1100,0.7960183965265349
1101,0.7876613408973799
1102,0.7754337338816163
1103,0.759515385266421
1104,0.7401258463636745
1105,0.7175217748612113
1106,0.6919939181756878
1107,0.6638637495671491
1108,0.6334797948035406
1109,0.601213690266783
1110,0.5674560160455296
1111,0.5326119497323367
1112,0.4970967883139032
1113,0.4613313867000983
1114,0.4257375620674396
1115,0.3907335132905193
1116,0.3567293043067786
1117,0.3241224593082286
1118,0.29329371619354394
1119,0.26460298276272853
1120,0.23838553772032237
1121,0.2149485156954233
1122,0.1945677122257266
1123,0.17748474102270895
1124,0.16390457187839128
1125,0.15399347333425525
1126,0.14787737975844492
1127,0.14564069781685957
1128,0.14732556252902856
1129,0.15293154822384583
1130,0.16241583480462715
1131,0.1756938248537692
1132,0.1926402023043947
1133,0.21309041873209722
1134,0.23684258882619078
1135,0.2636597723297753
1136,0.29327261574278396
1137,0.32538232339553996
1138,0.3596639241696719
1139,0.39576979719313216
1140,0.27796296952297994
1141,0.31967661590134694
1142,0.36201107009763883
1143,0.40449775912937325
1144,0.4466720264208546
1145,0.4880780107319691
1146,0.5282734003192454
1147,0.5668340128012364
1148,0.6033581532770743
1149,0.6374707058169492
1150,0.6688269164794268
1151,0.697115829483661
1152,0.7220633420276219
1153,0.7434348474613353
1154,0.7610374410448739
1155,0.7747216672978524
1156,0.7843827929269118
1157,0.7899615944461714
1158,0.7914446548276938
1159,0.7888641687775664
1160,0.7822972614720499
1161,0.7718648307517718
1162,0.7577299278027232
1163,0.7400956962016009
1164,0.719202893813436
1165,0.6953270263568638
1166,0.668775125450057
1167,0.6398822075766583
1168,0.6090074536275074
1169,0.5765301514530197
1170,0.5428454461653223
1171,0.5083599447473633
1172,0.4734872228307394
1173,0.43864328229259797
1174,0.40424200857772796
1175,0.3706906763881458
1176,0.3383855515915083
1177,0.30770763590175415
1178,0.2790185990926313
1179,0.2526569412411009
1180,0.22893442478812875
1181,0.20813281308266793
1182,0.19050094857546637
1183,0.17625219999171024
1184,0.16556230368152364
1185,0.15856761996774607
1186,0.15536382073315494
1187,0.1560050197625523
1188,0.16050335253231124
1189,0.16882900727441819
1190,0.18091070428363173
1191,0.1966366156427577
1192,0.2158557128585888
1193,0.23837952538375598
1194,0.2639842886938234
1195,0.2924134565393621
1196,0.323380548245894
1197,0.35657229852103967
1198,0.3916520741939958
1199,0.4282635196788289
1200,0.29871452397054954
1201,0.3403518818976341
1202,0.382326876960174
1203,0.4241776123975011
1204,0.4654491887076733
1205,0.5056984652254244
1206,0.5444986650529836
1207,0.581443775489955
1208,0.6161526985068051
1209,0.6482731086795898
1210,0.6774849793163337
1211,0.7035037412269494
1212,0.7260830426693626
1213,0.7450170834063967
1214,0.7601425004781633
1215,0.7713397881833303
1216,0.7785342398174091
1217,0.7816964038794193
1218,0.7808420526774504
1219,0.7760316664792012
1220,0.7673694415118864
1221,0.7550018351602312
1222,0.7391156665882525
1223,0.7199357956696839
1224,0.6977224075006309
1225,0.6727679338448194
1226,0.6453936465808323
1227,0.6159459615438678
1228,0.58479249404997
1229,0.5523179098266103
1230,0.5189196170275304
1231,0.4850033464619943
1232,0.45097866810609283
1233,0.41725449238184786
1234,0.38423460457749836
1235,0.3523132801587031
1236,0.32187102757716884
1237,0.29327050354956374
1238,0.2668526436693636
1239,0.24293304865078957
1240,0.2217986635242755
1241,0.20370478373451528
1242,0.188872418377362
1243,0.17748603679251132
1244,0.16969172044859915
1245,0.1655957375657714
1246,0.1652635532668766
1247,0.16871928328319588
1248,0.17594559441809096
1249,0.1868840501422508
1250,0.20143589491264563
1251,0.21946326612335598
1252,0.24079081806132532
1253,0.2652077379025925
1254,0.29247012969009395
1255,0.32230373842572363
